article_id,publication_year,journal_name,title,classification,classification_note,matched_rules,baseline_or_bau_signal,stress_case_signal,high_emissions_signal,projection_signal,default_future_signal,core_terms,manual_review_status,manual_review_notes
https://openalex.org/W4409648400,2025,Mitigation and Adaptation Strategies for Global Change,Extreme weather events and crop diversification: climate change adaptation in Brazil,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4410416962,2025,Mitigation and Adaptation Strategies for Global Change,Modelling the climate change adaptation potential of no-tillage maize systems in southern Africa,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4411109404,2025,Regional Environmental Change,Assessing the impact of climate change on solar energy production in Italy,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W7130824990,2026,Climatic Change,Assessing climate change impacts on aircraft takeoff performance: potential consequences of increasing high-temperature extremes at Euro-Mediterranean airports,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W7138879809,2026,Earth s Future,Externally‐Forced Changes to Southern Hemisphere Stratosphere‐Troposphere Coupling Variability,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W7119484774,2026,Environmental Research Letters,Classifying pan-Arctic supra-permafrost aquifer function under present and projected conditions,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W7161112844,2026,Environmental Research Letters,Future health and economic impacts of extreme heat on older adults: a subnational analysis for Europe,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W7128298197,2026,Mitigation and Adaptation Strategies for Global Change,Ozone burden in a changing climate – contrasting the costs of emission controls and benefits for health and agriculture in Austria,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W7124440847,2026,Regional Environmental Change,Comparing set-aside and active management strategies for forest mitigation under climate change: the moderating role of windthrow,baseline_or_bau,"Explicitly frames RCP8.5 as business-as-usual, baseline, reference, no-policy, or comparable default/reference case.",baseline_or_bau_signal;projection_signal,True,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W7140143424,2026,Weather Climate and Society,Future meteorological droughts and local adaptation in the social-ecological participatory observatory Mapimí in arid northern Mexico,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
